75;1262;2903;10;10;878673.00
76;50;4353;216;10;989797.00
77;3694;2936;171;10;476917.00
78;1257;2029;144;10;780476.00
79;4445;1413;63;10;62997.00
80;778;1129;94;10;999389.00
81;2657;2416;55;10;650441.00
82;4465;3003;169;10;332248.00
83;1474;3335;183;10;752977.00
84;3780;4892;131;10;27940.00
85;4612;536;132;10;235540.00
86;541;961;132;10;523344.00
87;3441;4609;88;10;4509.00
88;293;458;214;11;767659.00
89;2645;2100;167;11;662906.00
90;3354;1974;11;11;215052.00
91;3189;2185;183;11;408847.00
92;1384;4135;16;11;630054.00
93;2481;4759;149;12;971330.00
94;3576;4435;189;12;124172.00
95;1630;1548;202;12;503165.00
96;3889;4385;110;12;19814.00
97;1219;3777;182;12;543223.00
98;657;2405;146;12;627187.00
99;3564;3791;25;12;604413.00
100;4966;2086;10;12;628995.00
101;2163;1116;154;12;790549.00
102;1423;775;162;12;913048.00
103;2238;791;42;14;422309.00
104;2543;3026;150;14;133073.00
105;3226;784;128;14;657693.00
106;3836;2241;130;14;424602.00
107;4081;3164;141;14;122567.00
108;4459;1122;53;14;92431.00
109;3378;2123;177;14;238258.00
110;4230;1978;95;14;567079.00
111;2750;2640;4;14;918514.00
112;774;219;51;14;491414.00
113;2352;602;110;14;593001.00
114;2937;755;106;14;57426.00
115;142;804;144;14;66985.00
116;4992;2834;175;14;17688.00
117;2529;3193;72;15;307481.00
118;781;1159;11;16;219130.00
119;1142;65;112;16;370099.00
120;3515;4657;24;17;784281.00
121;2222;402;83;17;845772.00
122;2841;1847;118;17;145061.00
123;554;2264;32;17;667456.00
124;116;1678;155;17;400541.00
125;279;2996;53;17;557351.00
126;4003;741;100;17;145116.00
127;1100;4292;79;17;462664.00
128;410;1423;192;17;879824.00
129;1725;4408;96;17;462667.00
130;4978;649;127;17;299071.00
131;2832;2287;5;17;791043.00
132;407;3343;75;17;404718.00
133;3593;4862;117;17;824042.00
134;4991;1075;117;18;128895.00
135;888;4889;115;18;271902.00
136;2022;768;90;18;823798.00
137;4705;4092;126;19;772912.00
138;1093;4806;112;19;647228.00
139;961;4804;163;19;243415.00
140;105;349;69;19;613729.00
141;2126;4854;57;19;468612.00
142;389;4781;30;19;952057.00
143;4201;3595;64;19;831945.00
144;2939;685;78;19;277585.00
145;3744;1707;211;19;712115.00
146;3610;656;116;19;368788.00
147;3672;2150;9;19;208383.00
148;2588;3298;103;19;90610.00
149;4032;3149;47;19;74466.00
150;882;3376;189;20;212534.00
151;4555;1121;214;20;835954.00
152;3160;4357;36;21;429418.00
153;1659;1016;22;21;168069.00
154;1409;3726;183;21;219236.00
155;4521;1232;158;21;164612.00
156;1567;3405;42;21;950638.00
157;4526;2100;106;21;87094.00
158;3274;4622;13;21;548923.00
159;3978;164;135;22;534476.00
160;1794;2229;158;22;945369.00
161;2792;4301;141;23;306013.00
162;135;311;166;23;858094.00
163;4944;471;46;23;648320.00
164;783;4610;51;23;543224.00
165;2614;2874;85;24;915354.00
166;178;4132;126;24;184840.00
167;1090;2451;70;24;283252.00
168;3969;551;127;24;947127.00
169;3726;4757;85;24;118977.00
170;948;2042;92;25;966173.00
171;823;3108;216;25;882203.00
172;4523;2418;54;25;178084.00
173;3680;4998;23;25;112031.00
174;2306;441;6;25;537817.00
175;4195;3976;167;25;88230.00
176;323;3539;16;25;394299.00
177;4330;4469;88;25;940274.00
178;2178;2320;128;25;31608.00
179;1219;2366;27;25;258185.00
180;1666;1212;18;25;445174.00
181;536;2502;54;25;340697.00
182;580;4759;81;26;800692.00
183;4323;4918;140;26;465025.00
184;2944;4376;60;26;774191.00
185;2040;3383;138;26;635431.00
186;3930;3072;173;26;345495.00
187;2412;774;54;26;719347.00
188;3209;3864;58;26;544127.00
189;4029;3225;164;27;647695.00
190;553;2592;132;27;892668.00
191;846;977;75;27;313226.00
192;3097;3147;85;27;614207.00
193;3349;2676;216;27;41422.00
194;2307;4764;18;27;578363.00
195;147;4170;153;27;30774.00
196;1832;593;27;27;288860.00
197;3281;1721;189;27;478286.00
198;2989;2075;175;27;455758.00
199;3536;2457;95;27;730689.00
200;329;1162;111;27;601945.00
201;3580;711;152;27;84003.00
202;2243;4766;142;27;451865.00
203;201;3129;55;28;369543.00
204;3882;1262;23;28;590810.00
205;2447;4309;46;28;619516.00
206;3347;2303;97;28;728840.00
207;2642;4036;6;28;14699.00
208;2030;4206;164;28;477058.00
209;4388;856;9;28;948923.00
210;2878;4591;84;28;557626.00
211;1440;40;42;28;153100.00
212;631;2560;34;28;380069.00
213;16;2347;105;28;899304.00
214;1871;2292;81;29;50831.00
215;3378;3869;12;29;268441.00
216;4175;2715;158;29;486313.00
217;2200;4180;60;29;858164.00
218;4195;4006;10;29;574698.00
219;4572;1804;128;29;882017.00
220;3110;4523;201;29;263882.00
221;4680;810;37;29;660466.00
222;117;847;102;29;478548.00
223;2506;479;55;29;406203.00
224;2002;3707;153;29;504336.00
225;4836;238;133;29;164491.00
226;788;1935;144;29;473790.00
227;557;1044;110;30;202194.00
228;2914;2706;144;30;353280.00
229;1399;2117;79;30;268902.00
230;882;3161;49;31;633117.00
231;2737;2953;117;31;252668.00
232;3571;4675;147;31;446227.00
233;280;1849;174;31;931862.00
234;2096;3031;172;31;847097.00
235;3027;842;184;31;237603.00
236;2393;3470;124;31;243647.00
237;374;1762;68;32;861302.00
238;4801;799;177;32;392794.00
239;3049;2686;169;32;287946.00
240;3456;4744;149;32;851886.00
241;3586;3735;121;32;324088.00
242;1658;394;183;32;637145.00
243;3164;2137;151;32;5555.00
244;4537;4270;7;33;187064.00
245;189;1581;22;33;210652.00
246;4931;95;84;33;648708.00
247;3896;3813;136;33;264244.00
248;845;3374;116;33;830539.00
249;3177;4761;210;33;944792.00
250;522;4576;4;34;338739.00
251;3943;4405;42;34;457819.00
252;3459;1867;129;34;485328.00
253;2236;724;180;34;219713.00
254;3686;2511;152;34;438019.00
255;2332;15;84;34;30752.00
256;899;1813;213;34;190526.00
257;145;3646;163;34;539215.00
258;3386;4543;37;34;55403.00
259;857;921;138;35;855242.00
260;4998;2118;55;35;207227.00
261;3890;3929;88;35;454115.00
262;1049;2043;85;35;903918.00
263;1709;4466;166;35;107810.00
264;2746;3059;9;35;666826.00
265;423;2191;165;35;449932.00
266;2249;3504;164;35;116789.00
267;2909;2227;110;35;326571.00
268;1502;2142;99;35;414033.00
269;651;376;50;36;969620.00
270;4011;2312;57;36;724914.00
271;2674;1721;37;36;249223.00
272;4186;3781;95;36;546495.00
273;1925;2485;127;36;818073.00
274;4914;2245;107;36;240880.00
275;749;1188;166;36;685254.00
276;3492;1767;77;37;86548.00
277;387;343;125;37;168506.00
278;912;496;101;37;300791.00
279;2012;1420;36;37;680583.00
280;2297;4832;214;37;262365.00
281;3158;3708;97;37;887196.00
282;4179;3209;215;37;819977.00
283;3486;1008;140;37;982797.00
284;1107;674;155;37;614368.00
285;756;4041;191;38;582450.00
286;1389;4252;165;38;415836.00
287;609;4336;22;38;595003.00
288;489;2636;184;39;725442.00
289;1062;4765;55;39;425035.00
290;2451;2359;211;39;602055.00
291;2276;3423;80;39;34490.00
292;1196;3107;60;39;93447.00
293;47;4740;141;39;419683.00
294;1061;1690;137;39;124270.00
295;4513;4351;37;39;387068.00
296;460;494;51;39;981047.00
297;347;4382;27;39;594895.00
298;4035;1577;63;39;595782.00
299;4952;4673;61;41;473433.00
300;4420;538;165;41;924385.00
301;146;918;202;41;63056.00
302;884;1783;127;41;610847.00
303;3838;3503;164;41;251518.00
304;1002;2176;15;42;647575.00
305;1895;2380;152;42;534127.00
306;98;3807;110;42;313365.00
307;3254;1111;33;42;342110.00
308;1684;3618;39;42;148069.00
309;3719;596;100;42;129832.00
310;476;4602;98;42;233768.00
311;1062;1518;115;42;755760.00
312;262;349;142;42;392921.00
313;4159;4566;154;42;251832.00
314;721;1723;187;42;591540.00
315;1416;2015;184;42;145744.00
316;4956;3744;99;43;765727.00
317;3696;1524;57;43;631987.00
318;418;778;155;43;849260.00
319;3863;4671;70;43;872468.00
320;3404;3545;12;43;269094.00
321;1239;2227;214;43;966517.00
322;1433;3425;76;43;243211.00
323;2818;1605;27;44;887560.00
324;4661;239;181;44;889776.00
325;2722;3242;33;44;79492.00
326;1010;1535;21;44;299272.00
327;349;1563;135;46;29272.00
328;1687;1977;188;46;643412.00
329;3206;1701;163;46;249963.00
330;492;2532;135;46;113495.00
331;112;4557;59;47;472918.00
332;1959;2092;5;47;185846.00
333;3524;3335;109;47;126833.00
334;1467;2285;199;47;310516.00
335;2985;1109;135;47;898021.00
336;4293;199;151;47;858539.00
337;793;2037;35;47;292499.00
338;90;1638;38;48;374157.00
339;3872;1453;142;48;328742.00
340;3626;2905;207;48;402964.00
341;4268;4650;41;48;278691.00
342;991;3146;69;48;914223.00
343;1347;2946;124;48;240299.00
344;391;1866;193;48;679166.00
345;3415;2084;86;49;989411.00
346;2574;894;157;49;255290.00
347;817;3726;116;49;389584.00
348;980;3067;199;50;442300.00
349;172;2363;207;50;680409.00
350;4092;4388;146;50;121790.00
351;651;1940;155;50;206646.00
352;753;3522;15;50;359480.00
353;324;519;4;50;241197.00
354;1092;4050;163;50;262720.00
355;907;2959;104;50;128403.00
356;774;2068;129;51;108552.00
357;2233;502;189;51;813833.00
358;2584;4141;151;51;5289.00
359;3009;338;172;51;713034.00
360;120;2410;79;51;638645.00
361;4207;1373;72;51;199384.00
362;4218;4771;114;51;757086.00
363;4090;1996;166;51;106787.00
364;264;3870;55;52;516276.00
365;1049;341;173;52;725547.00
366;3010;2370;117;52;727816.00
367;1513;1642;67;52;34222.00
368;4059;2140;195;52;109482.00
369;1498;4000;124;52;487046.00
370;606;2594;129;52;597389.00
371;3984;1294;166;52;39289.00
372;3244;3955;31;52;141800.00
373;4364;4950;126;52;653091.00
374;2339;344;126;52;839685.00
375;3166;2571;174;53;873326.00
376;2412;824;124;54;814357.00
377;2678;2686;123;54;861843.00
378;2290;1398;195;55;567997.00
379;3904;2812;100;55;944775.00
380;1658;2689;165;55;884802.00
381;2079;4274;169;55;792050.00
382;557;4428;194;55;357515.00
383;1707;1878;196;55;262267.00
384;2882;523;156;55;20561.00
385;3684;635;82;55;358919.00
386;1095;3515;179;56;322092.00
387;1875;1570;91;56;254228.00
388;2345;3699;116;56;567601.00
389;2438;1257;4;56;849596.00
390;3429;3477;86;56;789386.00
391;2789;4441;19;56;646240.00
392;2113;4008;101;56;741312.00
393;336;3575;82;56;721772.00
394;1362;1329;85;56;411854.00
395;1450;1219;129;56;276946.00
396;4540;4140;15;56;284661.00
397;1168;4078;121;56;539324.00
398;2510;2222;123;57;963401.00
399;483;1421;170;57;99147.00
400;3555;877;126;57;869870.00
401;4268;4578;98;57;301557.00
402;2509;4464;22;57;414463.00
403;491;1562;88;57;908436.00
404;696;27;100;57;359686.00
405;4800;2755;67;58;647492.00
406;2657;3998;93;58;183286.00
407;2731;2935;73;58;891350.00
408;4034;2859;11;58;920710.00
409;3889;390;74;58;629527.00
410;4432;2640;96;58;831027.00
411;292;1493;208;58;158218.00
412;1505;3192;195;58;481561.00
413;869;960;119;58;25818.00
414;3809;2312;5;58;679396.00
415;3943;400;194;58;671627.00
416;4469;3961;84;58;338646.00
417;3609;4888;41;58;323327.00
418;3960;1324;181;59;506380.00
419;3474;2849;12;59;434946.00
420;2699;2688;215;59;239444.00
421;3763;3404;97;59;204187.00
422;4794;4177;24;59;550878.00
423;2447;491;172;59;511541.00
424;1380;3579;11;59;705.00
425;2011;2143;182;59;480900.00
426;2050;1311;72;60;549914.00
427;4896;813;165;60;464046.00
428;3084;4500;184;60;20337.00
429;82;890;23;60;469026.00
430;935;414;119;60;583969.00
431;4126;4998;124;60;973456.00
432;4425;2953;63;60;907557.00
433;1785;1150;7;62;953500.00
434;2168;4027;7;62;224822.00
435;2546;166;121;62;401241.00
436;1662;1999;138;62;210849.00
437;4410;4635;141;63;767722.00
438;1326;1601;51;63;425058.00
439;3234;157;185;64;403633.00
440;3702;2602;82;64;940352.00
441;2640;2425;14;64;167949.00
442;3401;4097;130;64;109754.00
443;3423;2917;215;64;890881.00
444;721;3874;140;64;744370.00
445;4649;3368;34;64;794433.00
446;680;1641;66;64;237071.00
447;4252;4546;65;64;621069.00
448;1155;4634;98;64;735990.00
449;626;4043;43;65;134350.00
450;2032;2262;47;65;241391.00
451;76;3398;153;65;867224.00
452;4376;3358;152;65;439665.00
453;4566;315;177;65;683949.00
454;1080;679;154;65;844706.00
455;3316;2442;180;65;59185.00
456;122;2869;135;66;685859.00
457;247;1680;111;66;793900.00
458;2730;4229;9;66;605198.00
459;603;2281;125;66;884233.00
460;1424;2488;164;66;366147.00
461;1395;4248;91;66;641494.00
462;4949;2260;38;66;481846.00
463;3442;3947;40;66;110438.00
464;2433;1721;35;67;429397.00
465;2482;765;137;67;152826.00
466;2874;4088;145;67;793210.00
467;458;1580;33;67;159936.00
468;381;4521;70;67;82355.00
469;3668;3120;16;67;552683.00
470;4223;4195;46;67;974591.00
471;4540;1379;175;67;517270.00
472;470;4449;168;67;677929.00
473;1118;3969;69;67;129066.00
474;1247;4806;61;67;576581.00
475;976;1189;197;67;56660.00
476;1432;4322;213;67;845331.00
477;242;2685;147;67;812321.00
478;4370;276;207;68;957056.00
479;2566;4388;175;68;982120.00
480;2717;3525;92;68;74921.00
481;4460;2995;108;68;191036.00
482;1793;3651;24;68;819487.00
483;1577;2984;42;68;761455.00
484;4188;2182;43;68;602296.00
485;4966;2035;53;69;509249.00
486;4078;1950;67;69;233068.00
487;4533;3998;24;69;37651.00
488;2898;2011;51;70;324562.00
489;1934;3623;32;70;752775.00
490;2632;2046;119;70;137541.00
491;1732;2980;191;70;109336.00
492;1715;4025;72;70;785199.00
493;4459;618;29;71;930036.00
494;2547;3727;150;71;406245.00
495;951;912;160;71;220962.00
496;2090;3857;216;71;455284.00
497;42;1276;24;71;884411.00
498;1038;717;133;71;655059.00
499;3693;2193;152;73;787701.00
500;307;262;137;73;168859.00
501;1457;4593;98;73;19665.00
502;4333;3410;85;73;968238.00
503;4867;1593;197;73;509399.00
504;2949;391;25;73;105750.00
505;1967;2712;8;73;183846.00
506;372;372;162;73;299549.00
507;4153;2569;144;73;511165.00
508;4164;1170;42;73;657990.00
509;3560;1193;71;73;694023.00
510;2175;823;140;73;659451.00
511;4316;4532;11;73;249620.00
512;1557;4542;135;74;762896.00
513;1109;1945;137;74;542189.00
514;1112;1076;112;74;90696.00
515;2126;4080;210;74;918840.00
516;2741;2407;32;74;74470.00
517;1819;1505;95;74;142860.00
518;1585;63;193;74;404993.00
519;2885;4872;216;74;636093.00
520;1851;4530;54;74;904441.00
521;3327;4036;63;74;827058.00
522;2268;4166;210;74;573708.00
523;4588;2198;212;75;947900.00
524;2175;3739;59;75;756378.00
525;4030;4282;159;75;991673.00
526;1248;3449;47;75;302456.00
527;1055;4840;23;75;676877.00
528;2063;2849;8;75;81961.00
529;81;1784;161;75;906350.00
530;3038;1967;157;75;250481.00
531;2797;739;145;75;973405.00
532;3324;2113;135;75;36958.00
533;1183;3716;93;75;913129.00
534;1979;2811;143;75;98404.00
535;2301;726;192;75;813938.00
536;3707;786;158;76;361038.00
537;3661;3666;202;76;548523.00
538;1597;4711;10;76;774163.00
539;4290;2837;86;77;470262.00
540;3934;4654;19;77;860001.00
541;4748;4105;201;77;799393.00
542;4129;1995;7;77;312105.00
543;579;3637;71;77;747853.00
544;3412;2444;63;78;572892.00
545;4147;1526;188;78;119324.00
546;1777;229;179;78;618483.00
547;1757;2523;103;78;833252.00
548;4700;2216;75;78;742658.00
549;3337;513;133;78;715772.00
550;596;4667;89;78;977006.00
551;1719;27;36;79;468887.00
552;1152;680;116;79;325879.00
553;4008;2782;100;79;539082.00
554;3648;4925;215;80;927011.00
555;2419;2947;64;80;198545.00
556;3009;4071;156;80;496410.00
557;1301;4608;215;80;958523.00
558;3518;3956;183;80;613491.00
559;3651;2545;73;80;170164.00
560;3865;1147;31;80;329110.00
561;2756;2149;68;80;124636.00
562;1145;4967;187;80;570285.00
563;2161;2969;130;82;588661.00
564;2237;3539;80;82;361105.00
565;3679;1964;122;82;817035.00
566;981;703;19;82;201115.00
567;1013;1122;119;82;151859.00
568;3660;1898;40;83;832444.00
569;830;966;46;83;203186.00
570;4434;2550;211;83;444850.00
571;1920;551;53;83;678563.00
572;905;4044;52;83;820862.00
573;2310;3173;86;83;592212.00
574;2893;1471;181;84;358807.00
575;3781;3240;84;85;535273.00
576;4897;1935;124;85;561928.00
577;3005;4776;71;85;821015.00
578;1758;3286;16;85;946165.00
579;786;2038;76;85;798922.00
580;329;3042;67;85;53043.00
581;560;1238;55;85;390924.00
582;3284;3666;134;85;461904.00
583;397;4315;83;85;530296.00
584;855;4899;34;85;773081.00
585;248;2400;116;85;787166.00
586;2583;1876;156;85;203653.00
587;3357;1233;167;85;26724.00
588;3609;2774;182;86;679595.00
589;4824;51;45;86;440600.00
590;1209;3511;61;86;547425.00
591;3023;1939;79;86;317020.00
592;2918;3514;192;86;750395.00
593;4127;3565;46;86;548826.00
594;1862;1314;153;86;639025.00
595;3506;1574;173;86;79750.00
596;421;238;80;86;122715.00
597;2837;837;101;86;478183.00
598;3578;1569;210;86;446051.00
599;2898;925;69;86;280327.00
600;3436;2549;145;86;677757.00
601;4950;2142;151;86;686123.00
602;4977;2255;178;87;916247.00
603;29;4281;198;87;348906.00
604;701;413;99;87;836000.00
605;1909;4460;80;87;770740.00
606;732;968;199;87;590911.00
607;1294;4904;142;87;619629.00
608;660;4973;200;87;232316.00
609;684;2815;180;87;483549.00
610;1954;4138;41;87;351346.00
611;2196;682;128;87;231541.00
612;639;2765;54;87;739097.00
613;3295;2452;87;87;971150.00
614;1765;4577;110;87;876557.00
615;2007;2575;143;88;851903.00
616;242;4926;113;88;743882.00
617;3843;2056;108;88;895933.00
618;1981;1934;155;88;998637.00
619;3378;335;176;88;433572.00
620;1046;780;19;88;687964.00
621;995;127;63;88;644586.00
622;93;884;158;88;312171.00
623;1304;1299;78;88;498047.00
624;1385;4624;34;88;836190.00
625;4083;2350;10;88;11344.00
626;810;1803;71;88;374925.00
627;4773;4402;160;89;545572.00
628;313;3419;16;89;302054.00
629;1235;3474;66;89;821517.00
630;4828;790;158;89;103348.00
631;1553;2813;44;89;405925.00
632;4753;238;57;90;107754.00
633;4354;225;85;90;20595.00
634;2350;3332;117;90;202799.00
635;807;3772;179;90;368600.00
636;1963;1714;113;90;939267.00
637;3258;2037;11;90;465436.00
638;4361;4656;97;90;588321.00
639;1651;1030;113;90;999408.00
640;1689;1622;134;90;816367.00
641;579;4604;171;90;716470.00
642;2480;4784;177;90;290686.00
643;2036;825;23;90;176478.00
644;4111;9;31;90;728663.00
645;657;734;192;90;572171.00
646;3615;745;127;91;851464.00
647;2044;2;198;91;262507.00
648;1515;4596;195;91;170357.00
649;3897;4620;57;91;861476.00
650;2256;741;123;92;595007.00
651;1938;1257;99;92;967956.00
652;333;10;216;92;839853.00
653;4542;1254;89;92;770656.00
654;2915;633;9;92;645981.00
655;470;930;131;92;446062.00
656;864;3549;97;92;249825.00
657;2709;1518;196;92;764655.00
658;1191;2626;194;92;19219.00
659;372;1664;214;92;235465.00
660;3600;1252;191;92;878591.00
661;947;2841;59;92;554567.00
662;3946;4363;161;93;713644.00
663;1614;2586;122;93;436799.00
664;4503;3751;24;93;862750.00
665;3204;4020;171;93;639723.00
666;703;4455;99;93;869570.00
667;2260;1002;9;93;566881.00
668;1464;1303;52;93;833128.00
669;4455;2072;209;93;563882.00
670;3196;2015;64;94;288393.00
671;911;4168;105;94;751785.00
672;138;4459;212;94;616997.00
673;1846;2673;104;94;793730.00
674;2423;911;60;95;660095.00
675;4645;4539;187;95;155799.00
676;1911;1072;181;95;639447.00
677;2561;2879;171;95;181792.00
678;4512;3972;82;95;852104.00
679;2888;237;62;95;274282.00
680;3047;4426;161;95;839667.00
681;1834;3493;142;95;982392.00
682;1003;2434;167;96;858202.00
683;2335;3352;122;96;666113.00
684;391;1097;207;96;886575.00
685;2481;4172;162;96;520000.00
686;827;3796;5;96;724368.00
687;2300;4103;121;96;131691.00
688;3524;2580;95;96;940951.00
689;1000;358;138;96;492395.00
690;3214;1332;158;96;155835.00
691;1392;1896;109;96;633266.00
692;1626;2828;35;96;576480.00
693;3046;360;76;96;933865.00
694;4437;4380;33;96;966195.00
695;4950;3486;36;97;736183.00
696;572;3111;148;97;251719.00
697;2878;3862;140;97;470022.00
698;2113;4559;68;97;580042.00
699;2609;4172;49;97;561491.00
700;4689;200;161;97;34115.00
701;1613;1446;183;97;571322.00
702;2635;1941;60;97;245274.00
703;1454;2498;163;97;92254.00
704;646;663;51;97;806474.00
705;3073;691;57;97;114466.00
706;3418;3101;85;98;125251.00
707;4178;3645;15;98;478865.00
708;1679;4449;85;98;988535.00
709;3495;2924;206;99;392412.00
710;3253;852;106;99;7730.00
711;1870;1254;98;99;640211.00
712;3561;46;52;99;751590.00
713;1315;3308;12;99;403912.00
714;1664;2758;67;99;406694.00
715;1603;3303;48;100;418708.00
716;2954;3017;22;100;220156.00
717;3687;2417;81;100;749383.00
718;1666;3981;21;100;650752.00
719;3235;3028;89;100;482894.00
720;4796;3472;11;100;337141.00
721;4118;2728;44;100;271677.00
722;4100;2614;73;100;807521.00
723;4266;628;57;100;235523.00
724;4510;534;79;101;765672.00
725;3371;825;21;101;911173.00
726;3121;3494;180;101;599327.00
727;276;62;168;101;804885.00
728;2472;811;120;101;232882.00
729;3731;4475;106;101;185840.00
730;2029;3897;81;101;305512.00
731;3774;2479;31;102;121331.00
732;587;153;18;102;400854.00
733;442;1397;127;102;374131.00
734;1311;3740;174;102;129369.00
735;2451;1752;128;102;429731.00
736;3425;3912;30;102;856930.00
737;1075;4246;10;103;971388.00
738;3359;1614;200;103;519701.00
739;2855;3808;180;103;943783.00
740;929;4130;113;103;196166.00
741;3541;2200;73;103;8043.00
742;417;4604;178;104;278847.00
743;4188;699;148;104;449353.00
744;2625;1388;145;104;468760.00
745;1346;3515;37;104;190942.00
746;4317;468;37;104;143224.00
747;3803;4650;201;104;90821.00
748;2961;3643;168;104;989525.00
749;3471;4377;10;104;251960.00
750;4224;1240;178;104;174475.00
751;2708;2133;22;105;446384.00
752;3569;2510;6;105;461805.00
753;1454;3430;140;105;800477.00
754;4960;4300;106;105;991981.00
755;4749;2030;130;105;339373.00
756;3949;2613;170;106;751302.00
757;2701;1305;97;106;456279.00
758;2680;2679;55;106;747461.00
759;4793;1576;216;107;670012.00
760;2054;4049;87;108;964018.00
761;2215;4824;38;108;817876.00
762;4993;4345;183;108;376271.00
763;887;3885;69;108;344903.00
764;3097;363;49;108;626897.00
765;2738;2060;186;108;786670.00
766;3743;2857;27;108;881117.00
767;3004;203;36;109;875706.00
768;912;3416;119;109;821610.00
769;2222;371;98;109;556033.00
770;1395;3793;126;109;709291.00
771;4637;1358;182;109;439149.00
772;664;3351;37;109;108136.00
773;2669;784;56;109;366957.00
774;1471;857;14;109;150660.00
775;27;3674;46;109;736723.00
776;2795;1658;151;109;358753.00
777;4709;4184;156;109;896703.00
778;2912;721;100;109;396747.00
779;1360;2757;89;109;649608.00
780;1520;218;143;110;819294.00
781;2213;1486;135;110;162018.00
782;1233;3762;163;110;772657.00
783;395;4238;130;110;998167.00
784;375;4535;186;110;973273.00
785;234;4599;213;110;215931.00
786;2905;1351;69;110;588808.00
787;980;3392;200;110;927605.00
788;4844;1210;166;110;681448.00
789;2798;2101;61;110;751170.00
790;3667;4605;28;110;457967.00
791;1668;1801;21;110;341576.00
792;2703;648;185;110;112961.00
793;3165;908;129;110;913178.00
794;4317;749;42;111;348553.00
795;1456;4254;84;111;916029.00
796;515;641;115;111;983900.00
797;3229;4735;209;111;187486.00
798;869;2604;146;111;185286.00
799;322;2033;208;113;279652.00
800;315;4063;94;113;731317.00
801;4161;1785;6;113;421394.00
802;3996;1295;136;113;683374.00
803;1250;2866;11;113;444632.00
804;2861;3550;83;113;500506.00
805;3106;1424;4;113;808651.00
806;2066;1585;34;113;225002.00
807;323;1712;29;113;339465.00
808;3163;620;136;113;913521.00
809;177;4312;179;113;628296.00
810;2761;4572;68;113;399236.00
811;1514;4915;208;113;604455.00
812;792;2561;49;113;195461.00
813;163;2289;46;114;794513.00
814;4260;2854;142;114;883863.00
815;2497;916;180;114;332957.00
816;3494;2834;49;114;749157.00
817;4017;1239;67;114;863177.00
818;2819;1290;87;116;21157.00
819;1002;1003;66;116;744120.00
820;3445;100;98;118;8473.00
821;3347;3069;125;118;465249.00
822;1708;4632;134;118;575472.00
823;3842;3906;14;118;880999.00
824;1769;2652;92;118;417209.00
825;3175;2195;110;118;309018.00
826;136;1545;35;118;331267.00
827;3655;2805;197;118;228659.00
828;4407;3714;63;118;815911.00
829;3922;2886;163;118;626794.00
830;3476;4322;39;118;156756.00
831;3519;4761;29;118;182341.00
832;3773;1334;144;118;860010.00
833;2743;4709;145;118;371532.00
834;2879;684;47;119;848052.00
835;2761;694;139;119;61192.00
836;504;1355;22;119;769893.00
837;4572;386;140;119;840694.00
838;4133;862;6;119;92785.00
839;1796;1754;54;119;887163.00
840;1313;470;178;119;469073.00
841;2589;4734;122;119;322090.00
842;367;2160;193;119;342466.00
843;1568;1105;68;119;985084.00
844;4926;2064;8;120;788978.00
